Աղջիկ,Շիրակ,,19-22,,,,,,,,Հեքիաթ,,,,,Կենսագրություն,,,Ես մեծ եմ բայց շատ եմ սիրում հեքիաթներ,Հրաշքը ,,,,,,,,,,Աղջիկ ջան ուշքի արի,,,,,,,,,,Վարդգես Պետրոսյան ,,,,,,,,,
Աղջիկ,Երևան,,15-18,,,,,,,,,,,,Ռոմանս,,,,Հոգեբանական,Ալքիմիկոսը,Կատվի  ճոճք,Փոքրիկ արքայադուստրը,Պիեդրա գետի ափին նստեցի ու լաց եղա,Ռոմեո և Ջուլիետ,Քաոս,,,,,,,,,,,,,,,Վիլիամ Շեքսպիր,Վահան Տերյան,Պաուլո Կոելյո,Ալեքսանդր Շիրվանզադե,Ջոան Ռուլինգ,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,,,Անատոլիական պատմություն,,Երեք ընկեր,Զոլավոր շապիկով տղան,Ստվերների գողը,Գրքերի գողը,,,,Մանոն Լեսկո,Վերջին Ուսուցիչ,,,,,,,,,Վարդգես Պետրոսյան,Էրիխ Մարիա Ռեմարկ,Մարկ Լեվի,Շիրվանզադե,Աբբա Պրևո,,,,,
Աղջիկ,Կոտայք,,15-18,,,,,,Դրամա,,,,,,,,,,Romantic,Arhamarhanq,Askanio,Tqac unenalu nurb arvesty,Huysy chkorcnelu nurb arvesty,Rodeni dzmer,Amerikyan voxbergutyun,Indiana,Vardges Petrosyanic cankacacy,Baleni,Artagaxtac karot,G.Navasardyan -indz pionner chnvires,Molegin hoxmeri daravand,Aynqan spitak sirty,G.Balasanyan-Patuhani tak cxridn e ergum,Remark-3 ynker,Remark-Haxtakan kamar,A. Antonyan -Arevacaxikner,Jek London-Martin iden,Rolan-Hmayvac hogin,Sery jantaxti orerin,Dyuma,Mark Menson,Vardges Petrosyan ,Shahen Tatikyan,Davit Samvelyan,Edgar Harutyunyan ,Drayzer,Isahakyan,Somerset Moem,Moavya
Տղա,Լոռի,Ստեփանավան,15-18,,,,,,,,,Ֆանտաստիկա,,,,,,,,Հարրի Փոթերը և Կիսարյուն արքայզնը֊ Ջ. Ք. Ռոուլինգ,Հարրի Փոթերը և Գաղտնքների Սենյակը֊ Ջ. Ք. Ռոուլինգ,"Ես, Ռոբոտս֊ Այզեկ Ազիմով",Թքել ենք բոլորս֊ Մարկ Մենսոն,"Հարյուրամյա Ծերուկը, որը բարձրացավ պատուհանին ևանհետացավ֊ Յունաս Յունասսըն",Հարրի Փոթերը և Փիլիսոփայական քարը֊Ջ. Ք. Ռոուլինգ,Պողպատյա Քարանձավներ֊ Այզեկ Ազիմով,Թքած ունենալու նուրբ արվեստը֊Մարկ Մենսոն,Մարսեցիների Ուղին֊ Այզեկ Ազիմով,Նյուտ Սկամանդեր. Ֆանտասիկ գազանները և որտեղ են նրանք բնակվում֊ Ջ. Ք. Ռոուլինգ,Հարրի Փոթերը և Անիծված Երեխաները ֊ Ջ. Ք. Ռոուլւնգ,4338 թվականը ֊ Վլադիմիր Օդովսկի,,,,,,,,,Ջոան Ռոուլինգ,Այզեկ Ազիմով,Չինգիզ Այթմաթով,Լուիս Քերոլ,,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,Բանաստեղծություններ,Դասական,,,Դրամա,Առակ,Հեքիաթ,,,,,,,,,Chgtnvac ericukner,Spanvac axavnin ,Mtnshaxi anurjner@ ,Astxern en mexavor ,Axjik Jan ushqi ari ,Qaos,Aprac chaprac tariner@ ,Tqac unenalu nurb arvest@ ,Vayri varder@,731or qez hamar ,Aprac chaprac tariner@,Tqac unenalu nurb arvest@,731or qez hamar ,Vayri varder@ ,Axjik Jan ushqi ari ,,,,,,Paruyr Sevak ,Vahan Teryan ,Vardges Petrosyan,Exishe Charenc,Sayat-Nova,Averiq Isahakyan,Aksel Bakunc ,Vilyam Sheqspir,Miqayel Napbandyan,Grigor Narekaci
Աղջիկ,Սյունիք,,12-14,Արկածային,,,,,,,,,,,,,,,,Harry Potter,Jane Eyre,,,,,,,,,"Այնտեղ, որտեղ ծաղկում են վայրի վարդերը։",,,,,,,,,,J. K.Rowling,Charles Dickens,Alexander Pushkin,,,,,,,
Աղջիկ,Սյունիք,,12-14,Արկածային,,,,,Դրամա,,,,,,Ռոմանս,,,,,Պոլիաննա,Փոքրիկ իշխանը,Դրախտի դռների մոտ,Հայրիկ դու խենթ ես,Մանոն լեսկո,Չգտնված երիցուկներ,Սիրելու արվեստը,,,,,,,,,,,,,,Էլինոր Պորտեր,Անտուան դը Սենթ Էքզյուպերի,Ֆաննի Ֆլեգգ,Աբբա Պրևո,Ակսել Բակունց,Համո Սահյան,Վիլյամ Սարոյան,Էդգար Հարությունյան,Ռեմարկ,Էրիխ Ֆրոմ
Աղջիկ,Արմավիր,Մեծամոր,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,Ռոմանս,,,,,Harry Potter,Гордость и предубеждение,,,,,,,,,Some books of Agatha Christie's,Мотивация,Лидеры задают правильные вопросы,,,,,,,,J. K. Rowling,Agatha Christie,,,,,,,,
Աղջիկ,Երևան,,15-18,,,,,,Դրամա,,,,,,Ռոմանս,,,Երկխոսություն,,Дневник Анны Франк,Խենթը,,,,,,,,,,,,,,,,,,,Сергей Есенин,Րաֆֆի,Պ. Սևակ,,,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,Առակ,Հեքիաթ,Ֆանտաստիկա,Սարսափ,Լեգենդ,,,,Երկխոսություն,,Սեր մի խաղա,Մարդ №50009,Աղմկոտ լռություն,Թղթե քաղաքներ,,,,,,,13 պատճառ ինչու,Խատուտիկի գինի,Աղջիկ ջան ուշքի արի,,,,,,,,Պարույր Սևակ,Ջոն Գրին ,,,,,,,,
Աղջիկ,Լոռի,Ստեփանավան,15-18,Արկածային,,,,,,,,,,,,,,,,Կախվածություն,Չգտնված երիցուկներ,Բռնիր ձեռքս. Ես վախենում եմ,731 օր քեզ համար,Ծաղիկներ Էլջերնոնի համար,Պրոֆեսոր Դոուելի գլուխը,Виноваты звезды ,,,,Վայրի վարդեր,Ռոդենի ձմեռը,,,,,,,,,Սյունե Սևադա,,,,,,,,,
Աղջիկ,Սյունիք,Սիսիան,15-18,,,,,,,,,,,,Ռոմանս,,,,,Սևանի ափին,Դորյան Գրեի դիմանկարը,Ջոնաթան Լիվինգսթոն ճայը,Սպանվալ աղավնին,Պարաօ վաղտի խախալիք ,Ես և Նա,Օթելո,,,,Թքած ունենալու նուրբ արվեստը,Ռոմեո և Ձուլիետ,Հարրի Փոթթեր (բոլոր գրքերը),Քո մասին են պատմում ալիքները,731 օր քեզ համար,Մահվան պես հզոր,Ապրած և չապրած տարիներ,Աստղերն են մեղաոր,Ինչու՞ ես տխուր,,Համո Սահյան,Պարույր Սևակ,Հովհաննես Թումանյան,Վահան Տերյան ,Նար֊Դոս,Հովհաննես Շիրազ,Ակսել Բակունց,,,
Աղջիկ,Սյունիք,Սիսիան,15-18,,,,,,Դրամա,,,,,,,,,,,Պատերազմ և Խաղաղություն,Հարուր տարվա մենություն,Ոճիր և պատիժ,Օլիվեր Թբիստի արկածները ,Հաղթական կամար ,451աստիճան ըստ ֆարենհայտի ,100 տարվա մենություն,,,,Աննա ֆրանկի օրագիրը,Օ սքանչելի նոր աշխարհ ,Քամուց քշվածները,,,,,,,,Պարույր Սևակ ,Վարդգես Պետրոսյան,Ալեքսանդր Ծատուրյան,Չարլզ Դիքենս,Ջեյն Օսթին ,Լև Տոլստոյ ,Գաբրիել Մարկես,,,
Աղջիկ,Սյունիք,Քաղաք,15-18,Արկածային,Բանաստեղծություններ,Դասական,,Դետեկտիվ.,Դրամա,,Հեքիաթ,,,,,,,,,Քաոս,Վերջին ուսուցիչը,Կամելիազարդ տիկինը ,Հարրի Փոթեր,Ջեյն Էյր,Թոմ  Սոյեր,3 հրացանակիրները,Հրաշքը,Սպանված Աղավնին , Ռոմեո և Ջուլիետ ,Մարգո թագուհի,Կոմս Մոնտե Քրիստո,Անծանոթուհու նամակը,Ֆինանսիստը,Օտարականը,Ժանտախտը,Ինդիանա,Արշակ 2_րդ,Նավապետ Գրանտի որդիները,Երեք ընկեր,Շիրվազանդե,Շեքսպիրի ,Ալեքսանդր  Դյումա,Հրանտ Մաթևոսյան ,Ակսել  Բակունց ,Համո Սահյան ,Պարույր Սևակ, Պուշկին,Լերմոնտով,Չեխով
Աղջիկ,Սյունիք,,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,,,,,Քաոս,Օթլիվեր Թվիստի արկածները,Գևորգ Մարզպետունի,,,,,,,,Հպարտություն և նախապաշարմունք,Ռոմեո և Ջուլիետա,Ջեյն Էյր,,,,,,,,Չարլզ Դիքենս,Ռեմարկ,Շիրվանզադե,Նար-Դոս,,,,,,
Աղջիկ,Սյունիք,,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,,,,,,,,Աննա Ֆիանկի օրագիրը,Ջեյն Էյր,Դորիան Գրեյի դիմանկարը,Խորհրդավոի կղզին(այլ գրքեր Ժ.Վեռնից),"Սպանություն Գոլֆի դաշտում,Էնդհաուզի Առեղծվածը",Հոբբիթ,Փոքրիկ Իշխանը,,,,Մոլեգին Հողմերի Դարավանդը,Սեմինոլների Առաջնորդ Օցեոլան,,,,,,,,,Շառլոտ Բրոնտե,Ժյուլ Վեռն,Ագաթա Քրիստի,Թոլիքեն,,,,,,
Աղջիկ,Արագածոտն,,12-14,Արկածային,,,,,,,,,,,,,,,,Խորհրդավոր կղզին,Ալպիական Մանուշակը,Խորհրդավոր միանձնուհին,Աղջիկ ջան ուշքի արի,Թքած ունենալու նուրբ արվեստը,,,,,,Գանձերի կղզին,,,,,,,,,,Ժուլ Վեռն,Աքսել Բակունց,Մուրացան,Հ.Թումանյան,,,,,,
Աղջիկ,Լոռի,Վանաձոր,15-18,Արկածային,Բանաստեղծություններ,,,,,,Հեքիաթ,,,,,,,,,Յո յերթաս,,,,,,,,,,Մեծապատիվ մուրացկանները,,,,,,,,,,Պարույր Սևակ,,,,,,,,,
Աղջիկ,Սյունիք,,12-14,,,Դասական,,,,,,,,,,,,Երկխոսություն,,Հարրի Փոթեր,"Հայրիկ, դու խենթ ես",,,,,,,,,Ջորջ Օրուել/Անասնաֆերմա,,,,,,,,,,Վիլյամ Սարոյան,Հովհաննես Թումանյան,Համո Սահյան,Վախթանգ Անանյան,Պարույր Սևակ,,,,,
Աղջիկ,Տավուշ,Բերդ,12-14,,,Դասական,,Դետեկտիվ.,Դրամա,,,,,,Ռոմանս,,,,,Կոմս Մոնտե-Քրիստո,Հովազաձորի գերիները,"Աղջիկ ջան, ուշքի արի",Հրաշքը,Հետո,Приключения Шерлока Холмса,Ջեյն Էյր,Մեծ հույսեր,Դորիան Գրեյի դիմանկարը,,Մեծն Գեթսբին,Հպարտություն և նախապաշարմունք,Կախվածություն,"Աղջիկ ջան, մի արդարացիր",,,,,,,Արթուր Կոնան Դոյլ,Պաուլո Կոելիո,Ռեմարկ,Վահան Տերյան,Վիկտոր Հյուգո,Շիրվանզադե,Նար-Դոս,,,
Աղջիկ,Երևան,Երևան,15-18,,,,Կոմիքս,,Դրամա,,,,,,Ռոմանս,,,,,Կոմս Մոնտե Քրիստո,731 օր քեզ համար ,Դորիան Գրեյի դիմանկարը ,,,,,,,,Տափաստանի գայլը,Յո երթաս,Սերը ժանտախտի օրերին ,,,,,,,,Ալեքսանդր Դյումա,Րաֆֆի,Շեքսպիր,,,,,,,
Աղջիկ,Կոտայք,քաղաք Հրազդան ,15-18,,,,,Դետեկտիվ.,Դրամա,,,,,Լեգենդ,,,,,,Աննա Ֆրանկի օրագիրը,Ալբերտո Մորավիա <>,Ագաթա Քրիստի <>,Հարպեր Լի <>,Ալբեր Քամյու <>,Ռիչարդ Բախ <>,Էմիլիա եվ Էդուարդ Տոպոլ <>,Անտուան դե սենտ Էկզյուպերի <>,,,Թեոդոր Դրայզեր <>,Ա.Բելյաև <>,Ջեկ Լոնդոն <>,Անատոլի Գրոմիկը <>,Չայկովսկի <>,,,,,,Ալբերտո Մորավիա,Գաբրիել Գարսիա Մարկես,Անտուան դե սենտ Էկզյուպերի,Ագաթա Քրիստի,Միշել Ուելբեք,,,,,
Աղջիկ,Լոռի,,12-14,,Բանաստեղծություններ,,,,,,,,,,,,,,,Poqrik Ishxan ,,,,,,,,,,,,,,,,,,,,Hamo Sahyan,Paruyr Sevak,Vahan Teryan,,,,,,,
Աղջիկ,Երևան,,12-14,,,,,,,,,Ֆանտաստիկա,,,,,,Երկխոսություն,,«Հայրիկ դու խենթ ես»,«Մայրիկ ես սիրում եմ քեզ»,«Հրաժեշտ»,,,,,,,,«Աստղերն են մեղավոր»,«Ապրած և չապրած տարիներ» ,«Իմ ինքնասպանությունից 50 օր առաջ»,,,,,,,,Վիլյամ Սարոյան,Շեքսպիր,Դյումա,Համո Սահյան,,,,,,
Աղջիկ,Արմավիր,գյուղ Ծաղկալանջ,15-18,Արկածային,,,,,,,,,,,,,,,,Պալացիո Հրաշք,Դենիել Քիզ Ծաղիկներ Էլջերնոնի համար,Դանիել Դեֆո Ռոբինզոն Կրուզո,Պաուլո Կոելիո Ալքիմիկոսը,Վիլյամ Սարոյան Հայրիկ դու խենթ ես,"Րաֆֆի Խաչագողի հիշատակարան, Սամվել,Խենթը, Դավիթ Բեկ",Մուրացան Գևորգ Մարզպետունի,"Վախթանգ Անանյան Հովազաձորի գերիները,Սևանի ափին",Վալտեր Թորոսյան Լեռներն այրվում են կարոտից,Սպենսեր Ջոնսոն Ուր է իմ պանիրը,Օլիվեր Թվիստի արկածները,Նամուսը,Անատոլիական պատմություն,Ինձ պիոներ չնվիրես,Պապ թագավոր,Աննա Ֆրանկի օրագիրը,451 աստիճան ըստ Ֆարենհայտի,Վերջին ուսուցիչը,Քաոս,Կոմս Մոնտե Քրիստո մաս 2,Րաֆֆի,Շիրվանզադե,Վարդգես Պետրոսյան,Ուիլյամ Շեքսպիր,Վիլյամ Սարոյան,Պաուլո Կոելիո,Ստեփան Զորյան,Մուրացան,Լերմոնտով Միխայիլ,"Բանաստեղծներ Թումանյան, Սևակ,Շիրազ,Սահյան,Տերյան"
Աղջիկ,Երևան,Երևան,15-18,,,,,,Դրամա,,,,,,Ռոմանս,,,,,Կոմս Մոնտե Քրիստո,731 օր քեզ համար ,Դորիան Գրեյի դիմանկարը,,,,,,,,Տափաստանի գայլը,Սերը ժանտախտի օրերին ,Յո երթաս,,,,,,,,Ալեքսանդր Դյումա,Րաֆֆի,Շեքսպիր,,,,,,,
Աղջիկ,Արմավիր,Վաղարշապատ,12-14,,,,,Դետեկտիվ.,Դրամա,,,,,,,,,,,Եվ ոչ ոք չմնաց,Ծաղիկներ Էլջերնոնի համար,Սամվել,Գևորգ Մարզպետունի,Քաոս,Ռոբոուր Նվաճողը,Խենթը,Բռնիր ձեռքս ես վախենում եմ,Աստղերն են մեղավոր,Աղջիկ ջան ուշքի արի,Սպանություն այբենական կաիգով,100 բիզնես խորհուրդ,50 կանայք ովքեր փոխել են աշխարհը,Հույսը չկորցնելու նորբ արվեստը,731 օր քեզ համար,Լողացող կղզին,Վարդանանք,Ինձ պիոններ չնվիրես,Կոմս Մոմտե Քրիստո,Ջեյն Էյր,Շիրվանզադե,Ագաթա Քրիստի,Րաֆֆի,Հրանտ Մաթևոսյան ,Մարկ Մենսոն,Օսկար Ուայլդ,Գաբրիել Սունդուկյան,Ժյուլ Վեռն,Մուրացան,Նար֊Դոս
Աղջիկ,Երևան,Ստեփանակերտ,15-18,,,,,,Դրամա,,,,,,,,,,,Չգտնված երիցուկները,,,,,,,,,,Սիրային գրքեր,,,,,,,,,,Րաֆֆի,,,,,,,,,
Աղջիկ,Տավուշ,,12-14,,,Դասական,,,Դրամա,,,Ֆանտաստիկա,,,Ռոմանս,Կենսագրություն,,,,Աղջիկ ջան ուշքի արի,Խորհրդավոր պարտեզ,,,,,,,,,"Շիրվանզադե ,<>",,,,,,,,,,Շիրվանզադե,,,,,,,,,
Տղա,Արարատ,,15-18,Արկածային,,,Կոմիքս,,Դրամա,,,Ֆանտաստիկա,Սարսափ,,,,,,,Ոսկի աքաղաղ Րաֆֆի,Սև նետը,Սամվելը ,Գիքորը ,Շերլոք Հոլմս,,,,,,Փոքրիկ իշխան ,Թարգմանված գրականություն ,,,,,,,,,Րաֆֆի,Գուրգեն Մահարի ,Հ Թումանյան ,Հ Շիրազ,Հանս քրիստիան Անդերսեն,,,,,
Աղջիկ,Արմավիր,Հովտամեջ,15-18,Արկածային,,Դասական,Կոմիքս,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,Ռոմանս,,Թրիլլեր,Երկխոսություն,,Հարի Փոթթեր,,Ալքիմիկոս,,,,,,,,"Մանո Լեսկո,Կախվածություն,Թքած ունենալու նուրբ արվեստը",Կնքահայրը,Կհանդիպենք բարձունքում,Գահերի խաղը,Վերջին ուսուցիչը,Հեքլբերի Ֆիննի արկածները,Աղջիկ ջան ուշքի արի,Ալքիմիկոս,"Հուլունքախաղ,ԿՈՒՆ","Ապրելու ժամանակը և մեռնելու ժամանակը,Զոլավոր Գիշերազգեստով տղան",Հերման Հեսսե,Ռեյչլ Հոլիս,Ռոբերտ Զեթալեր,,,,,,,
Աղջիկ,Կոտայք,,12-14,Արկածային,,,,,,,Հեքիաթ,Ֆանտաստիկա,,Լեգենդ,,,,,,Ջեյն էր,Փոքրիկ իշխան,Հարրի Փոթեր,Ռուբիզոն կռուզոն,,,,,,,Այս տարօրինակ ապրիլ ամիսը,Աստղերն են մեղավոր,,,,,,,,,Կոմս Մոնտե Քրիստո ,Վասկո դա Գամա,,,,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,,,,,,,,,,,Ռոմանս,,,Երկխոսություն,, Չունեմ🤷🏻‍♀️,,,,,,,,,,Չգիտեմ (((,,,,,,,,,,Չունեմ ,,,,,,,,,
Աղջիկ,Արագածոտն,,15-18,Արկածային,,Դասական,,,Դրամա,,,,,,,,,Երկխոսություն,,Ջեյն էյր,Աստղերն են մեղավոր ,Կոմս Մոնտե Քրիստո,Ինձ պիոններ չնվիրես ,Ականատեսը,Խորհրդավոր կղզի,,,,,Թղթե քաղաքներ,Մանոն Լեսկո,,,,,,,,,Ժյուլ Վեռն,Սյունե Սևադա,Հովհաննես Թումանյան,,,,,,,
Աղջիկ,Կոտայք,,15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,,,,,Կենսագրություն,,,,«Հովազաձորի գերիները» ,«Այրվող այգեստաններ» ,«Հայրիկ դու խենթ ես» ,««Ռանչպարների կանչը» ,«Կրակոց մշուշում» ,«աստղերն են մեղավոր» ,,,,,«Ինչ է զգում իմ սիրտը» ,«Մայրիկ ես քեզ սիրում եմ» ,«Փոքրիկ իշխանը» ,«Սերը ժանտախտի օրերին» ,«Ծաղիկներ Էլջերնոնի համար» ,,,,,,Հովհաննես Թումանյան,Միսակ Մեծարենց,ՎԱՀԱՆ ՏԵՐՅԱՆ ,ԳՐԻԳՈՐ ԶՈՐՀԱՊ ,Խաչիկ Դաշտենց,,,,,
Աղջիկ,Երևան,"Արցախ,Քաշաթաղ,Բերձոր",15-18,Արկածային,,,,Դետեկտիվ.,Դրամա,,,,,,,,,,,Դորիան Գրեյի դիմանկարը,Ալքիմիկոսը,"Մայրիկ,ես սիրում եմ քեզ",Մոնթեսումայի դուստրը,Կոմսուհի դը մոնսորո,,,,,,Սիդհարթա,"Վանականը,որ վաճառեց իր ֆեռարին",Աշխարհի մեծագույն վաճառականը,Աստղերն են մեղավոր֊Ջոն Գրին,Թղթե քաղաքներ֊Ջոն Գրին,Ժանտախտ,Օտարը֊Ալբերտ Կամյու,Տափաստանի գայլը֊Հերման Հեսսե,731 օր քեզ համար,Ծաղիկներ Էլ Ջրնոնի համար,Մարկ Արեն,Վիլիամ Սարոյան,Օսկար Ուայլդ,,,,,,,
Աղջիկ,Երևան,,15-18,,,,,Դետեկտիվ.,,,,,,,,,,,,Դորյան Գրեյի դիմանկարը,Անատոլիական պատմություն,Ապրած և չապրած տարիներ,Քաոս,Մոնտե Քրիստոյի որդին,Սերը ժանտախտի օրերին,Սամվել,Էնդհաուզի առեղծվածը,Սպանություն Արևելյան ճեպընթացում,Որդի,Սպանություն այբբենական կարգով,731 օր քեզ համար,Ասկանիո,Թշվառները,Հաղթական կամար,Երկնագույն շան աչքերը,Ռոդենի ձմեռը,"Բռնիր ձեռքս, ես վախենում եմ",Փարիզի Աստվածամոր տաճարը,Մտածել ինչպես Շերլոկ Հոլմսը,Ագաթա Քրիստի,Շիրվանզադե,Նար-Դոս,Էրիխ Մարիա Ռեմարկ,Գաբրիել Գարսիա Մարկես,Ուիլյամ Շեքսպիր,Վիկտոր Հյուգո,Ալեքսանդր Դյումա,Արթուր Կոնան Դոյլ,Ջոան Ռոուլինգ
Աղջիկ,Երևան,,19-22,Արկածային,,,,Դետեկտիվ.,Դրամա,,,Ֆանտաստիկա,Սարսափ,Լեգենդ,,,Թրիլլեր,Երկխոսություն,գիտաֆանտաստիկա,3 հրացանակիրներ դյումա,the collector ,ագաթա կրիստի убийство в восточном экспрессе,white fang,The plague,steven king misery,փոքրիկ իշխան ,պրոֆեսոր դուելի գլուխը ,harry potter,,the soot ,the girl with the dragon tattoo,զիգմոնդ ֆրեյդ,1984,,,,,,,.,,,,,,,,,
Աղջիկ,Երևան,,15-18,Արկածային,,Դասական,,,Դրամա,,,Ֆանտաստիկա,,,,Կենսագրություն,,,,Դենիել Քիզ Ծաղիկներ Էլջերնոնի համար,Ջոն Գրին Ալյասկայի փնտրտուքներով,Թրումեն Կապոտե Նախաճաշ Թիֆանիի մոտ,Սքոթ Ֆիդջերալդ Մեծն Գեթսբին,Ջոն Բոյն Զոլավոր գիշերազգեստով տղան,,,,,,Ջեյն Օսթին Հպարտություն և նախապաշարմունք,Վան Գոգ Նամակներ Թեոյին,Վոնգ Բեմբի ,Սթիվեն Քինգ Մեռյալ տարածքը,,,,,,,Սթիվեն Քինգ,Ջոն Գրին,Վիլլիամ Սարոյան,,,,,,,
